continent,country,country_name,name,lat,lng,population,capital
AS,PH,Philippines,Mexico,15.0646,120.7198,43694,Manila
AS,PH,Philippines,Mercedes,14.1093,123.0109,53702,Manila
AS,PH,Philippines,Mendez-Nuñez,14.12861,120.90583,36518,Manila
AS,PH,Philippines,Mauban,14.191,121.7309,70135,Manila
AS,PH,Philippines,Mati,6.95508,126.21655,105908,Manila
AS,PH,Philippines,Masinloc,15.5363,119.9502,56579,Manila
AS,PH,Philippines,Masbate,12.37169,123.62494,47490,Manila
AS,PH,Philippines,Masantol,14.896,120.7092,41278,Manila
AS,PH,Philippines,Mariveles,14.43385,120.48569,156200,Manila
AS,PH,Philippines,Marilao,14.75778,120.94833,83276,Manila
AS,PH,Philippines,Marikina City,14.6481,121.1133,471323,Manila
AS,PH,Philippines,Mariano,8.83333,125.11667,70516,Manila
AS,PH,Philippines,Marawi City,8.0034,124.28395,259993,Manila
AS,PH,Philippines,Maramag,7.76333,125.00528,109864,Manila
AS,PH,Philippines,Maragondon,14.2733,120.7377,41977,Manila
AS,PH,Philippines,Mantampay,8.16667,124.21667,265032,Manila
AS,PH,Philippines,Mansilingan,10.63111,122.97889,454150,Manila
AS,PH,Philippines,Mansalay,12.52044,121.43851,23044,Manila
AS,PH,Philippines,Manolo Fortich,8.36972,124.86444,118075,Manila
AS,PH,Philippines,Manila,14.6042,120.9822,1600000,Manila
AS,PH,Philippines,Manibaug Pasig,15.09621,120.56445,24618,Manila
AS,PH,Philippines,Mangaldan,16.07,120.4025,88818,Manila
AS,PH,Philippines,Mandaue City,10.32361,123.92222,331320,Manila
AS,PH,Philippines,Mandaluyong City,14.5832,121.0409,465902,Manila
AS,PH,Philippines,Mankayan,16.8632,120.7829,15886,Manila
AS,PH,Philippines,Manay,7.215,126.53972,20336,Manila
AS,PH,Philippines,Manapla,10.95803,123.123,34312,Manila
AS,PH,Philippines,Manaoag,16.0438,120.4861,59115,Manila
AS,PH,Philippines,Mamburao,13.2233,120.596,23892,Manila
AS,PH,Philippines,Mamatid,14.2349,121.15902,40271,Manila
AS,PH,Philippines,Malvar,14.04472,121.15861,29880,Manila
AS,PH,Philippines,Maluso,6.543,121.8753,31374,Manila
AS,PH,Philippines,Maluñgun,6.27917,125.28167,52248,Manila
AS,PH,Philippines,Malolos,14.8443,120.81039,269809,Manila
AS,PH,Philippines,Malita,6.415,125.61167,118438,Manila
AS,PH,Philippines,Malilipot,13.3188,123.7385,41066,Manila
AS,PH,Philippines,Malaybalay,8.1575,125.12778,61524,Manila
AS,PH,Philippines,Malapatan,5.96917,125.28944,82577,Manila
AS,PH,Philippines,Malanday,14.71694,120.95806,19060,Manila
AS,PH,Philippines,Malanday,14.7069,121.1306,21901,Manila
AS,PH,Philippines,Malabon,14.67333,120.93972,365525,Manila
AS,PH,Philippines,Malabanban Norte,13.94521,121.43065,19471,Manila
AS,PH,Philippines,Makati City,14.55027,121.03269,510383,Manila
AS,PH,Philippines,Majayjay,14.1463,121.4729,28504,Manila
AS,PH,Philippines,Mahayag,8.1183,123.4455,17144,Manila
AS,PH,Philippines,Magsaysay,6.76667,125.18333,57936,Manila
AS,PH,Philippines,Magarao,13.6604,123.1869,15205,Manila
AS,PH,Philippines,Maganoy,6.86472,124.44167,17394,Manila
AS,PH,Philippines,Magalang,15.2151,120.6596,68988,Manila
AS,PH,Philippines,Maco,7.36194,125.85528,87680,Manila
AS,PH,Philippines,Mabalacat City,15.22303,120.57117,188050,Manila
AS,PH,Philippines,Maasin,10.13272,124.84082,18313,Manila
AS,PH,Philippines,Maao,10.4896,122.9907,25837,Manila
AS,PH,Philippines,Lupon,6.89814,126.00961,68717,Manila
AS,PH,Philippines,Lumbang,14.2973,121.4598,30269,Manila
AS,PH,Philippines,Lucena,13.93139,121.61722,228758,Manila
AS,PH,Philippines,Lucban,14.11356,121.55574,30992,Manila
AS,PH,Philippines,Lubao,14.9405,120.6011,55645,Manila
AS,PH,Philippines,Los Baños,14.17025,121.24181,117030,Manila
AS,PH,Philippines,Lopez,13.884,122.2604,25752,Manila
AS,PH,Philippines,Loma de Gato,14.78869,120.99889,21990,Manila
AS,PH,Philippines,Loboc,9.63833,124.03482,16312,Manila
AS,PH,Philippines,Lipa City,13.9411,121.1631,212287,Manila
AS,PH,Philippines,Lingayen,16.02182,120.23194,56580,Manila
AS,PH,Philippines,Limay,14.56194,120.59833,81960,Manila
AS,PH,Philippines,Liloan,10.3991,123.9992,49198,Manila
AS,PH,Philippines,Lilio,14.1313,121.4362,15246,Manila
AS,PH,Philippines,Libon,13.2997,123.4386,68846,Manila
AS,PH,Philippines,Libertad,8.94417,125.50194,250353,Manila
AS,PH,Philippines,Legaspi,13.14125,123.74073,179481,Manila
AS,PH,Philippines,Laur,15.5865,121.1834,19206,Manila
AS,PH,Philippines,La Trinidad,16.455,120.5875,142925,Manila
AS,PH,Philippines,Las Piñas,14.45056,120.98278,615549,Manila
AS,PH,Philippines,Lapu-Lapu City,10.31028,123.94944,497813,Manila
AS,PH,Philippines,La Paz,15.44125,120.72863,71978,Manila
AS,PH,Philippines,Laoang,12.5698,125.0141,16725,Manila
AS,PH,Philippines,Laoag,18.1978,120.5957,112117,Manila
AS,PH,Philippines,Lambayong,6.51944,125.04444,81288,Manila
AS,PH,Philippines,Laguilayan,6.67213,124.52491,17764,Manila
AS,PH,Philippines,Lagawe,16.79997,121.11924,19124,Manila
AS,PH,Philippines,La Castellana,10.3239,123.0215,24407,Manila
AS,PH,Philippines,La Carlota,10.4242,122.9212,67740,Manila
AS,PH,Philippines,Labo,14.1532,122.8303,18105,Manila
AS,PH,Philippines,Koronadal,6.50306,124.84694,201844,Manila
AS,PH,Philippines,Kidapawan,7.00833,125.08944,79652,Manila
AS,PH,Philippines,Kawit,14.44426,120.90164,73210,Manila
AS,PH,Philippines,Kalibo (poblacion),11.70611,122.36444,89127,Manila
AS,PH,Philippines,Kalamansig,6.55187,124.05111,52257,Manila
AS,PH,Philippines,Kabankalan,9.9839,122.81423,210893,Manila
AS,PH,Philippines,Kabacan,7.10667,124.82917,31769,Manila
AS,PH,Philippines,Jose Pañganiban,14.2906,122.6917,21236,Manila
AS,PH,Philippines,Jolo,6.05222,121.00222,101002,Manila
AS,PH,Philippines,Jetafe,10.14722,124.15389,33485,Manila
AS,PH,Philippines,Jasaan,8.65417,124.75556,16435,Manila
AS,PH,Philippines,Jalajala,14.353,121.3225,34901,Manila
AS,PH,Philippines,Jagna,9.6531,124.3697,32566,Manila
AS,PH,Philippines,Jaen,15.3275,120.9192,39700,Manila
AS,PH,Philippines,Itogon,16.36389,120.67694,59736,Manila
AS,PH,Philippines,Isulan,6.62944,124.605,101455,Manila
AS,PH,Philippines,Isabela,10.2048,122.9888,15897,Manila
AS,PH,Philippines,City of Isabela,6.70407,121.97117,67336,Manila
AS,PH,Philippines,Irosin,12.70013,124.03221,20716,Manila
AS,PH,Philippines,Iriga City,13.4324,123.4115,115306,Manila
AS,PH,Philippines,Ipil,7.78444,122.58611,19195,Manila
AS,PH,Philippines,Inopacan,10.4997,124.7405,21389,Manila
AS,PH,Philippines,Indang,14.19528,120.87694,70092,Manila
AS,PH,Philippines,Inabanga,10.0307,124.0671,48534,Manila
AS,PH,Philippines,Imus,14.42972,120.93667,481949,Manila
AS,PH,Philippines,Impasugong,8.30972,125.00194,55901,Manila
AS,PH,Philippines,Iloilo,10.69694,122.56444,473728,Manila
AS,PH,Philippines,Iligan City,8.25,124.4,312323,Manila
AS,PH,Philippines,Iligan,8.2289,124.24344,342618,Manila
AS,PH,Philippines,Ilagan,17.14854,121.88924,164020,Manila
AS,PH,Philippines,Iba,15.3276,119.978,26935,Manila
AS,PH,Philippines,Hinigaran,10.2706,122.8507,39636,Manila
AS,PH,Philippines,Hinatuan,8.37222,126.33417,44475,Manila
AS,PH,Philippines,Himamaylan,10.09889,122.87056,117286,Manila
AS,PH,Philippines,Hermosa,14.8314,120.5081,33714,Manila
AS,PH,Philippines,Hagonoy,14.83413,120.73271,123531,Manila
AS,PH,Philippines,Guyong,14.8361,120.97844,155391,Manila
AS,PH,Philippines,Gumaca,13.921,122.1002,22496,Manila
AS,PH,Philippines,Guiset East,16.06667,120.68333,21994,Manila
AS,PH,Philippines,Guimba,15.6605,120.7683,32306,Manila
AS,PH,Philippines,Guihulñgan,10.11947,123.27287,22931,Manila
AS,PH,Philippines,Guiguinto,14.83333,120.88333,118173,Manila
AS,PH,Philippines,Gubat,12.92056,124.12306,61095,Manila
AS,PH,Philippines,Goa,13.6978,123.4892,20936,Manila
AS,PH,Philippines,Glan,5.82417,125.20333,24256,Manila
AS,PH,Philippines,Gingoog,8.82778,125.09972,138895,Manila
AS,PH,Philippines,Gerona,15.6065,120.5978,40914,Manila
AS,PH,Philippines,General Trias,14.38694,120.88167,96022,Manila
AS,PH,Philippines,General Tinio,15.35075,121.04773,32875,Manila
AS,PH,Philippines,General Santos,6.11278,125.17167,722059,Manila
AS,PH,Philippines,General Mamerto Natividad,15.6025,121.0515,18393,Manila
AS,PH,Philippines,General Emilio Aguinaldo,14.18417,120.79583,24264,Manila
AS,PH,Philippines,Gapan,15.3072,120.9464,129610,Manila
AS,PH,Philippines,Estancia,11.4551,123.152,54882,Manila
AS,PH,Philippines,Esperanza,11.7365,124.042,17534,Manila
AS,PH,Philippines,Escalante,10.84028,123.49917,97050,Manila
AS,PH,Philippines,Enrique B. Magalona,10.87879,122.97707,64290,Manila
AS,PH,Philippines,El Nido,11.18583,119.39556,51367,Manila
AS,PH,Philippines,Dupax del Sur,16.2838,121.0896,21224,Manila
AS,PH,Philippines,Dupax Del Norte,16.3079,121.1062,33295,Manila
AS,PH,Philippines,Dumaguete,9.30646,123.30769,113541,Manila
AS,PH,Philippines,Don Carlos,7.68,125.005,73592,Manila
AS,PH,Philippines,Domalanoan,16.00292,120.21154,15108,Manila
AS,PH,Philippines,Dologon,7.84083,125.04444,15128,Manila
AS,PH,Philippines,Dipolog,8.56697,123.33471,93549,Manila
AS,PH,Philippines,Dinalupihan,14.87827,120.45221,66670,Manila
AS,PH,Philippines,Dinaig,7.16985,124.20836,116768,Manila
AS,PH,Philippines,Digos,6.74972,125.35722,116122,Manila
AS,PH,Philippines,Diadi,16.7262,121.3589,15567,Manila
AS,PH,Philippines,Del Pilar,15.03601,120.69935,37329,Manila
AS,PH,Philippines,Davao,7.07306,125.61278,1848947,Manila
AS,PH,Philippines,Dasmariñas,14.32944,120.93667,441876,Manila
AS,PH,Philippines,Dapitan,8.6561,123.4227,87699,Manila
AS,PH,Philippines,Danao,10.52083,124.02722,70270,Manila
AS,PH,Philippines,Danao,9.55421,123.75648,20245,Manila
AS,PH,Philippines,Dagupan,16.04313,120.33325,171271,Manila
AS,PH,Philippines,Daet,14.1122,122.9553,78142,Manila
AS,PH,Philippines,Daanbantayan,11.24681,124.01462,95080,Manila
AS,PH,Philippines,Culion,11.8904,120.0222,23213,Manila
AS,PH,Philippines,Cuenca,13.902,121.0521,21558,Manila
AS,PH,Philippines,Cotabato,7.22361,124.24639,383383,Manila
AS,PH,Philippines,Cordova,10.24394,123.94222,29289,Manila
AS,PH,Philippines,Consolacion,10.3766,123.9573,48638,Manila
AS,PH,Philippines,Concepcion,15.32546,120.65723,178549,Manila
AS,PH,Philippines,Concepcion Ibaba,13.92309,121.46099,25628,Manila
AS,PH,Philippines,Compostela,10.455,124.0106,18727,Manila
AS,PH,Philippines,Compostela,7.67306,126.08889,42563,Manila
AS,PH,Philippines,Cebu City,10.31672,123.89071,965332,Manila
AS,PH,Philippines,Cavite City,14.48369,120.89878,115932,Manila
AS,PH,Philippines,Catbalogan,11.77528,124.88611,107896,Manila
AS,PH,Philippines,Catarman,12.4989,124.6377,97738,Manila
AS,PH,Philippines,Catanauan,13.5926,122.3215,26804,Manila
AS,PH,Philippines,Castillejos,14.93363,120.19785,27301,Manila
AS,PH,Philippines,Carmona,14.3132,121.0576,112140,Manila
AS,PH,Philippines,Cogan,10.59306,124.01778,60230,Manila
AS,PH,Philippines,Carigara,11.29811,124.67895,17495,Manila
AS,PH,Philippines,Cardona,14.48646,121.22752,51493,Manila
AS,PH,Philippines,Carcar,10.1061,123.6402,40739,Manila
AS,PH,Philippines,Capas,15.33117,120.5898,162724,Manila
AS,PH,Philippines,Canlaon,10.38697,123.2227,44851,Manila
AS,PH,Philippines,Candelaria,13.93111,121.42333,137933,Manila
AS,PH,Philippines,Candaba,15.0956,120.8267,47326,Manila
AS,PH,Philippines,Camiling,15.6866,120.4128,39655,Manila
AS,PH,Philippines,Calumpit,14.91639,120.76583,122187,Manila
AS,PH,Philippines,Calumpang,14.6228,121.0897,15602,Manila
AS,PH,Philippines,Caloocan City,14.64953,120.96788,1712945,Manila
AS,PH,Philippines,Calbayog City,12.0668,124.5962,67921,Manila
AS,PH,Philippines,Calauan,14.14989,121.3152,89670,Manila
AS,PH,Philippines,Calauag,13.9575,122.288,68999,Manila
AS,PH,Philippines,Calatagan,13.83224,120.63219,16110,Manila
AS,PH,Philippines,Calasiao,16.0111,120.36,100686,Manila
AS,PH,Philippines,Calapan,13.4117,121.1803,66008,Manila
AS,PH,Philippines,Calamba,14.21167,121.16528,575046,Manila
AS,PH,Philippines,Calaca,13.93244,120.81327,37443,Manila
AS,PH,Philippines,Calabanga,13.7068,123.2087,88918,Manila
AS,PH,Philippines,Cainta,14.5786,121.1222,283172,Manila
AS,PH,Philippines,Mapun,6.9747,118.5144,29218,Manila
AS,PH,Philippines,Cagayan de Oro,8.48222,124.64722,741617,Manila
AS,PH,Philippines,Cadiz,10.9465,123.288,129053,Manila
AS,PH,Philippines,Cabuyao,14.2726,121.1262,308745,Manila
AS,PH,Philippines,Cabiao,15.2488,120.8548,49980,Manila
AS,PH,Philippines,Cabayangan,7.40722,125.73306,16539,Manila
AS,PH,Philippines,Cabanatuan City,15.48586,120.96648,343672,Manila
AS,PH,Philippines,Cabagan,17.42782,121.76955,25304,Manila
AS,PH,Philippines,Cabadbaran,9.12261,125.53549,31114,Manila
AS,PH,Philippines,Butuan,8.94917,125.54361,309709,Manila
AS,PH,Philippines,Bustos,14.95806,120.91778,80565,Manila
AS,PH,Philippines,Boroon,8.18278,124.17701,15490,Manila
AS,PH,Philippines,Burgos,15.72892,120.57224,28178,Manila
AS,PH,Philippines,Burauen,10.97556,124.89278,54635,Manila
AS,PH,Philippines,Bunawan,8.16722,125.99083,50999,Manila
AS,PH,Philippines,Buluan,6.72028,124.80194,60931,Manila
AS,PH,Philippines,Bulaon,15.08262,120.66288,131818,Manila
AS,PH,Philippines,Bulan,12.67139,123.875,28529,Manila
AS,PH,Philippines,Bulacan,14.79278,120.87889,83101,Manila
AS,PH,Philippines,Buhi,13.4322,123.517,30126,Manila
AS,PH,Philippines,Bugo,8.50833,124.75944,45787,Manila
AS,PH,Philippines,Buenavista,8.97694,125.40889,70691,Manila
AS,PH,Philippines,Budta,7.20417,124.43972,1273715,Manila
AS,PH,Philippines,Brookes Point,8.77201,117.8371,76715,Manila
AS,PH,Philippines,Botolan,15.2896,120.0245,22994,Manila
AS,PH,Philippines,Borongan,11.60806,125.43194,71431,Manila
AS,PH,Philippines,Bontoc,17.08731,120.97685,23466,Manila
AS,PH,Philippines,Bongao,5.02917,119.77306,26518,Manila
AS,PH,Philippines,Bongabon,15.6321,121.1448,69376,Manila
AS,PH,Philippines,Bogo,11.0517,124.0055,23562,Manila
AS,PH,Philippines,Bocaue,14.79833,120.92611,98649,Manila
AS,PH,Philippines,Bislig,8.21528,126.31639,99872,Manila
AS,PH,Philippines,Binonga,10.7719,122.9817,83980,Manila
AS,PH,Philippines,Binondo,14.603,120.974,20491,Manila
AS,PH,Philippines,Binmaley,16.03232,120.26904,44026,Manila
AS,PH,Philippines,Binangonan,14.4646,121.1929,219204,Manila
AS,PH,Philippines,Biñan,14.34267,121.08071,300000,Manila
AS,PH,Philippines,Binalbagan,10.1948,122.8581,38587,Manila
AS,PH,Philippines,Bignay Uno,13.86445,121.48792,22401,Manila
AS,PH,Philippines,Upper Bicutan,14.4996,121.0507,47397,Manila
AS,PH,Philippines,Bel Air,14.5594,121.0258,36007,Manila
AS,PH,Philippines,Bayugan,8.75611,125.7675,110313,Manila
AS,PH,Philippines,Bayombong,16.4812,121.1497,48199,Manila
AS,PH,Philippines,Baybay,10.6785,124.8006,17668,Manila
AS,PH,Philippines,Bayawan,9.3649,122.804,126744,Manila
AS,PH,Philippines,Bayambang,15.8127,120.4557,129506,Manila
AS,PH,Philippines,Bay,14.18368,121.28554,33547,Manila
AS,PH,Philippines,Bauang,16.53083,120.33306,77670,Manila
AS,PH,Philippines,Bauan,13.7917,121.0085,33560,Manila
AS,PH,Philippines,Bato,13.3528,123.3677,16939,Manila
AS,PH,Philippines,Batangas,13.7567,121.0584,237370,Manila
AS,PH,Philippines,Batac City,18.0554,120.56489,56781,Manila
AS,PH,Philippines,Baras,14.51691,121.2658,20250,Manila
AS,PH,Philippines,Bantayan,11.1683,123.7223,87394,Manila
AS,PH,Philippines,Bantay,17.58472,120.38917,37088,Manila
AS,PH,Philippines,Bansalan,6.78611,125.21333,21391,Manila
AS,PH,Philippines,Bangued,17.60833,120.63806,48331,Manila
AS,PH,Philippines,Bañga,6.42389,124.77833,58855,Manila
AS,PH,Philippines,Bambang,16.3865,121.1066,60146,Manila
AS,PH,Philippines,Bamban,15.27386,120.56683,78260,Manila
AS,PH,Philippines,Baliuag,14.95472,120.89694,135679,Manila
AS,PH,Philippines,Balayan,13.93714,120.73224,50115,Manila
AS,PH,Philippines,Balanga,14.67611,120.53611,72954,Manila
AS,PH,Philippines,Balamban,10.5039,123.7156,22283,Manila
AS,PH,Philippines,Balagtas,14.81667,120.86667,59826,Manila
AS,PH,Philippines,Bais,9.59111,123.12278,88050,Manila
AS,PH,Philippines,Bah-Bah,8.60722,125.91444,28643,Manila
AS,PH,Philippines,Baguio,16.41639,120.59306,272714,Manila
AS,PH,Philippines,Bagong Barrio,14.66638,120.99322,77490,Manila
AS,PH,Philippines,Bago City,10.53333,122.83333,192993,Manila
AS,PH,Philippines,Baggabag B,16.50588,121.19014,24967,Manila
AS,PH,Philippines,Bacoor,14.45896,120.93851,356974,Manila
AS,PH,Philippines,Bacolod City,10.66667,122.95,454898,Manila
AS,PH,Philippines,Baclaran,14.53194,120.99417,33850,Manila
AS,PH,Philippines,Babo-Pangulo,15.08333,120.51667,15066,Manila
AS,PH,Philippines,Baao,13.4549,123.3653,19612,Manila
AS,PH,Philippines,Atimonan,14.0027,121.92078,29356,Manila
AS,PH,Philippines,Asia,9.5506,122.5164,23546,Manila
AS,PH,Philippines,Aringay,16.394,120.3545,29825,Manila
AS,PH,Philippines,Arayat,15.1505,120.7697,87987,Manila
AS,PH,Philippines,Aparri,18.3566,121.6406,68368,Manila
AS,PH,Philippines,Apalit,14.95333,120.77,121057,Manila
AS,PH,Philippines,Antipolo,14.62578,121.12251,913712,Manila
AS,PH,Philippines,Angono,14.5266,121.1536,134975,Manila
AS,PH,Philippines,Angeles City,15.15,120.58333,483452,Manila
AS,PH,Philippines,Angat,14.9285,121.03,67862,Manila
AS,PH,Philippines,Amadeo,14.17056,120.92361,44190,Manila
AS,PH,Philippines,Alicia,16.77936,121.69734,74699,Manila
AS,PH,Philippines,Aliaga,15.5,120.843,34020,Manila
AS,PH,Philippines,Alaminos,14.06391,121.24649,31427,Manila
AS,PH,Philippines,Alabel,6.10179,125.29048,90120,Manila
AS,PH,Philippines,Agoo,16.08333,120.1,28972,Manila
AS,PH,Philippines,Aglipay,16.4889,121.645,30714,Manila
AS,PH,Philippines,Abuyog,10.747,125.0107,15632,Manila
AS,PH,Philippines,Abucay,14.73347,120.53358,35508,Manila
AS,PH,Philippines,Bagong Pagasa,14.6627,121.0328,29389,Manila
AS,PH,Philippines,Malingao,7.16083,124.475,1121974,Manila
AS,PH,Philippines,Jose Rizal,8.87722,117.50415,59040,Manila
AS,PH,Philippines,Bagong Silangan,14.706,121.108,106886,Manila
AS,PH,Philippines,Project 6,14.6591,121.0395,15255,Manila
AS,PH,Philippines,Pasig City,14.58691,121.0614,853050,Manila
AS,PH,Philippines,Tabuk,17.4084,121.2785,122771,Manila
AS,PH,Philippines,Pandan,11.74479,122.10027,37325,Manila
AS,PH,Philippines,Ayala Alabang,14.40599,121.02222,25115,Manila
AS,PH,Philippines,Banco Filipino Homes,14.43379,121.02231,92752,Manila
AS,PH,Philippines,Apas,10.34076,123.90261,22566,Manila
AS,PH,Philippines,General Salipada K. Pendatun,6.82626,124.72171,31263,Manila
AS,PH,Philippines,Bagong Silang,14.7783,121.04487,261729,Manila
AS,PH,Philippines,Al-Barka,6.48623,122.17552,23736,Manila
AS,PH,Philippines,Mandaluyong,14.57837,121.03522,425000,Manila
AS,PK,Pakistan,Chuhar Jamali,24.3944,67.99298,15781,Islamabad
AS,PK,Pakistan,Rawalakot,33.85782,73.76043,50000,Islamabad
AS,PK,Pakistan,Pir Jo Goth,27.59178,68.61848,35537,Islamabad
AS,PK,Pakistan,Khairpur Mir’s,27.52948,68.75915,191044,Islamabad
AS,PK,Pakistan,Zhob,31.34082,69.4493,50537,Islamabad
AS,PK,Pakistan,Zaida,34.0595,72.4669,26787,Islamabad
AS,PK,Pakistan,Zahir Pir,28.81284,70.52341,34121,Islamabad
AS,PK,Pakistan,Zafarwal,32.34464,74.8999,23078,Islamabad
AS,PK,Pakistan,Yazman,29.12122,71.74459,24580,Islamabad
AS,PK,Pakistan,Wazirabad,32.44324,74.12,102444,Islamabad
AS,PK,Pakistan,Chak Five Hundred Seventy-five,31.54514,73.82891,24295,Islamabad
AS,PK,Pakistan,Warah,27.44805,67.79654,18724,Islamabad
AS,PK,Pakistan,Vihari,30.0445,72.3556,112840,Islamabad
AS,PK,Pakistan,Utmanzai,34.18775,71.76274,29423,Islamabad
AS,PK,Pakistan,Uthal,25.80722,66.62194,16483,Islamabad
AS,PK,Pakistan,Usta Muhammad,28.17723,68.04367,43983,Islamabad
AS,PK,Pakistan,Umarkot,25.36329,69.74184,144558,Islamabad
AS,PK,Pakistan,Ubauro,28.16429,69.73114,23462,Islamabad
AS,PK,Pakistan,Turbat,26.00122,63.04849,75694,Islamabad
AS,PK,Pakistan,Tordher,33.99047,72.2863,150000,Islamabad
AS,PK,Pakistan,Topi,34.07034,72.62147,36340,Islamabad
AS,PK,Pakistan,Toba Tek Singh,30.97127,72.48275,123102,Islamabad
AS,PK,Pakistan,Thul,28.2403,68.7755,34472,Islamabad
AS,PK,Pakistan,Thatta,24.74745,67.92353,44302,Islamabad
AS,PK,Pakistan,Tharu Shah,26.9423,68.11759,17698,Islamabad
AS,PK,Pakistan,Taunsa,30.70358,70.65054,44869,Islamabad
AS,PK,Pakistan,Tank,32.21707,70.38315,38488,Islamabad
AS,PK,Pakistan,Tangi,34.3009,71.65238,29444,Islamabad
AS,PK,Pakistan,Tando Muhammad Khan,25.12384,68.53677,114406,Islamabad
AS,PK,Pakistan,Tando Jam,25.42813,68.52923,31612,Islamabad
AS,PK,Pakistan,Tando Allahyar,25.4605,68.71745,421923,Islamabad
AS,PK,Pakistan,Tando Adam,25.76818,68.66196,125598,Islamabad
AS,PK,Pakistan,Tandlianwala,31.03359,73.13268,38285,Islamabad
AS,PK,Pakistan,Talhar,24.88454,68.81437,21154,Islamabad
AS,PK,Pakistan,Talamba,30.52693,72.24079,28151,Islamabad
AS,PK,Pakistan,Talagang,32.92766,72.41594,44960,Islamabad
AS,PK,Pakistan,Thal,35.47836,72.24383,29331,Islamabad
AS,PK,Pakistan,Swabi,34.12018,72.46982,97363,Islamabad
AS,PK,Pakistan,Surkhpur,32.71816,74.44773,20000,Islamabad
AS,PK,Pakistan,Sukkur,27.70323,68.85889,563851,Islamabad
AS,PK,Pakistan,Sukheke Mandi,31.86541,73.50875,32836,Islamabad
AS,PK,Pakistan,Sodhri,32.46211,74.18207,15977,Islamabad
AS,PK,Pakistan,Skardu,35.29787,75.63372,260000,Islamabad
AS,PK,Pakistan,Sita Road,27.03333,67.85,27587,Islamabad
AS,PK,Pakistan,Sinjhoro,26.03008,68.80867,15970,Islamabad
AS,PK,Pakistan,Sillanwali,31.82539,72.54064,27023,Islamabad
AS,PK,Pakistan,Sibi,29.54299,67.87726,64069,Islamabad
AS,PK,Pakistan,Sialkot,32.49268,74.53134,911817,Islamabad
AS,PK,Pakistan,Shujaabad,29.88092,71.29344,65952,Islamabad
AS,PK,Pakistan,Shorkot,31.91023,70.87757,67439,Islamabad
AS,PK,Pakistan,Shikarpur,27.95558,68.63823,204938,Islamabad
AS,PK,Pakistan,Shekhupura,31.71287,73.98556,591424,Islamabad
AS,PK,Pakistan,Sharqpur Sharif,31.46116,74.10091,31855,Islamabad
AS,PK,Pakistan,Shakargarh,32.26361,75.16008,64304,Islamabad
AS,PK,Pakistan,Shahr Sultan,29.57517,71.02209,16166,Islamabad
AS,PK,Pakistan,Shahpur Chakar,26.15411,68.65013,21446,Islamabad
AS,PK,Pakistan,Shahkot,31.5709,73.48531,200000,Islamabad
AS,PK,Pakistan,Shahdadpur,25.92539,68.6228,67249,Islamabad
AS,PK,Pakistan,Shahdad Kot,27.84726,67.90679,120687,Islamabad
AS,PK,Pakistan,Shabqadar,34.21599,71.5548,66541,Islamabad
AS,PK,Pakistan,Sehwan,26.42495,67.86126,41150,Islamabad
AS,PK,Pakistan,Sargodha,32.08586,72.67418,975886,Islamabad
AS,PK,Pakistan,Sarai Sidhu,30.59476,71.9699,15632,Islamabad
AS,PK,Pakistan,Sarai Naurang,32.82581,70.78107,19694,Islamabad
AS,PK,Pakistan,Sarai Alamgir,32.90495,73.75518,44120,Islamabad
AS,PK,Pakistan,Sangla Hill,31.71667,73.38333,57002,Islamabad
AS,PK,Pakistan,Sanghar,26.04694,68.94917,62033,Islamabad
AS,PK,Pakistan,Sambrial,32.47835,74.35338,62874,Islamabad
AS,PK,Pakistan,Sakrand,26.13845,68.27444,31630,Islamabad
AS,PK,Pakistan,Sahiwal,31.97386,72.33109,37186,Islamabad
AS,PK,Pakistan,Sahiwal,30.66595,73.10186,538344,Islamabad
AS,PK,Pakistan,Saddiqabad,28.3091,70.12652,189876,Islamabad
AS,PK,Pakistan,Rohri,27.69203,68.89503,50649,Islamabad
AS,PK,Pakistan,Renala Khurd,30.87878,73.59857,37111,Islamabad
AS,PK,Pakistan,Rawalpindi,33.59733,73.0479,3357612,Islamabad
AS,PK,Pakistan,Ratodero,27.80227,68.28902,47819,Islamabad
AS,PK,Pakistan,Ranipur,27.2872,68.50623,22495,Islamabad
AS,PK,Pakistan,Rajanpur,29.10408,70.32969,50682,Islamabad
AS,PK,Pakistan,Raja Jang,31.22078,74.25483,24407,Islamabad
AS,PK,Pakistan,Raiwind,31.24895,74.21534,31592,Islamabad
AS,PK,Pakistan,Rahim Yar Khan,28.41987,70.30345,517000,Islamabad
AS,PK,Pakistan,Goth Radhan,27.19846,67.95348,16786,Islamabad
AS,PK,Pakistan,Rabwah,31.75511,72.91403,70000,Islamabad
AS,PK,Pakistan,Quetta,30.18414,67.00141,1565546,Islamabad
AS,PK,Pakistan,Kambar,27.58753,68.00066,77481,Islamabad
AS,PK,Pakistan,Qadirpur Ran,30.29184,71.67164,20407,Islamabad
AS,PK,Pakistan,Pishin,30.58176,66.99406,24239,Islamabad
AS,PK,Pakistan,Pir Mahal,30.76663,72.43455,35343,Islamabad
AS,PK,Pakistan,Pindi Gheb,33.24095,72.2648,34301,Islamabad
AS,PK,Pakistan,Pindi Bhattian,31.89844,73.27339,35088,Islamabad
AS,PK,Pakistan,Pind Dadan Khan,32.58662,73.04456,22001,Islamabad
AS,PK,Pakistan,Phalia,32.43104,73.579,24789,Islamabad
